order_id,customer_id,menu_year,menu_week,order_date,delivery_date,status
500993,1195,2026,3,2026-01-05,2026-01-12,completed
500994,1199,2026,3,2026-01-04,2026-01-12,completed
500995,1200,2026,3,2026-01-05,2026-01-12,completed
500996,1201,2026,3,2026-01-03,2026-01-12,completed
500997,1204,2026,3,2026-01-05,2026-01-12,completed
500998,1205,2026,3,2026-01-06,2026-01-12,completed
500999,1206,2026,3,2026-01-03,2026-01-12,completed
501000,1207,2026,3,2026-01-06,2026-01-12,completed
501001,1208,2026,3,2026-01-06,2026-01-12,completed
501002,1209,2026,3,2026-01-05,2026-01-12,completed
501003,1210,2026,3,2026-01-05,2026-01-12,completed
501004,1212,2026,3,2026-01-03,2026-01-12,completed
501005,1213,2026,3,2026-01-05,2026-01-12,completed
501006,1215,2026,3,2026-01-03,2026-01-12,completed
501007,1216,2026,3,2026-01-04,2026-01-12,completed
501008,1217,2026,3,2026-01-03,2026-01-12,completed
501009,1219,2026,3,2026-01-05,2026-01-12,cancelled
501010,1220,2026,3,2026-01-05,2026-01-12,completed
501011,1001,2026,4,2026-01-13,2026-01-19,failed
501012,1003,2026,4,2026-01-11,2026-01-19,completed
501013,1004,2026,4,2026-01-12,2026-01-19,completed
501014,1005,2026,4,2026-01-13,2026-01-19,completed
501015,1006,2026,4,2026-01-13,2026-01-19,completed
501016,1007,2026,4,2026-01-11,2026-01-19,completed
501017,1008,2026,4,2026-01-10,2026-01-19,completed
501018,1009,2026,4,2026-01-10,2026-01-19,completed
501019,1011,2026,4,2026-01-11,2026-01-19,completed
501020,1014,2026,4,2026-01-11,2026-01-19,completed
501021,1017,2026,4,2026-01-12,2026-01-19,completed
501022,1018,2026,4,2026-01-13,2026-01-19,completed
501023,1019,2026,4,2026-01-10,2026-01-19,completed
501024,1023,2026,4,2026-01-11,2026-01-19,completed
501025,1024,2026,4,2026-01-10,2026-01-19,completed
501026,1025,2026,4,2026-01-13,2026-01-19,completed
501027,1026,2026,4,2026-01-13,2026-01-19,completed
501028,1027,2026,4,2026-01-10,2026-01-19,completed
501029,1028,2026,4,2026-01-11,2026-01-19,completed
501030,1031,2026,4,2026-01-13,2026-01-19,completed
501031,1033,2026,4,2026-01-13,2026-01-19,completed
501032,1034,2026,4,2026-01-10,2026-01-19,completed
501033,1035,2026,4,2026-01-12,2026-01-19,completed
501034,1037,2026,4,2026-01-10,2026-01-19,completed
501035,1042,2026,4,2026-01-12,2026-01-19,completed
501036,1044,2026,4,2026-01-13,2026-01-19,completed
501037,1045,2026,4,2026-01-12,2026-01-19,completed
501038,1047,2026,4,2026-01-10,2026-01-19,completed
501039,1048,2026,4,2026-01-10,2026-01-19,completed
501040,1051,2026,4,2026-01-13,2026-01-19,cancelled
501041,1052,2026,4,2026-01-10,2026-01-19,completed
501042,1053,2026,4,2026-01-12,2026-01-19,completed
501043,1055,2026,4,2026-01-12,2026-01-19,completed
501044,1056,2026,4,2026-01-11,2026-01-19,completed
501045,1057,2026,4,2026-01-12,2026-01-19,cancelled
501046,1058,2026,4,2026-01-10,2026-01-19,completed
501047,1059,2026,4,2026-01-12,2026-01-19,completed
501048,1060,2026,4,2026-01-12,2026-01-19,completed
501049,1061,2026,4,2026-01-11,2026-01-19,cancelled
501050,1062,2026,4,2026-01-10,2026-01-19,cancelled
501051,1065,2026,4,2026-01-13,2026-01-19,completed
501052,1066,2026,4,2026-01-11,2026-01-19,completed
501053,1068,2026,4,2026-01-11,2026-01-19,completed
501054,1069,2026,4,2026-01-12,2026-01-19,completed
501055,1070,2026,4,2026-01-13,2026-01-19,completed
501056,1071,2026,4,2026-01-11,2026-01-19,completed
501057,1072,2026,4,2026-01-12,2026-01-19,completed
501058,1073,2026,4,2026-01-11,2026-01-19,completed
501059,1074,2026,4,2026-01-13,2026-01-19,completed
501060,1076,2026,4,2026-01-10,2026-01-19,completed
501061,1077,2026,4,2026-01-12,2026-01-19,completed
501062,1078,2026,4,2026-01-11,2026-01-19,completed
501063,1079,2026,4,2026-01-11,2026-01-19,completed
501064,1081,2026,4,2026-01-10,2026-01-19,completed
501065,1082,2026,4,2026-01-10,2026-01-19,completed
501066,1084,2026,4,2026-01-13,2026-01-19,completed
501067,1085,2026,4,2026-01-11,2026-01-19,cancelled
501068,1087,2026,4,2026-01-10,2026-01-19,completed
501069,1088,2026,4,2026-01-13,2026-01-19,completed
501070,1089,2026,4,2026-01-12,2026-01-19,completed
501071,1090,2026,4,2026-01-13,2026-01-19,completed
501072,1092,2026,4,2026-01-12,2026-01-19,completed
501073,1093,2026,4,2026-01-10,2026-01-19,completed
501074,1094,2026,4,2026-01-11,2026-01-19,completed
501075,1095,2026,4,2026-01-10,2026-01-19,completed
501076,1097,2026,4,2026-01-13,2026-01-19,completed
501077,1098,2026,4,2026-01-10,2026-01-19,completed
501078,1099,2026,4,2026-01-10,2026-01-19,completed
501079,1100,2026,4,2026-01-10,2026-01-19,completed
501080,1102,2026,4,2026-01-13,2026-01-19,completed
501081,1103,2026,4,2026-01-10,2026-01-19,failed
501082,1104,2026,4,2026-01-10,2026-01-19,completed
501083,1105,2026,4,2026-01-11,2026-01-19,completed
501084,1106,2026,4,2026-01-11,2026-01-19,completed
501085,1107,2026,4,2026-01-10,2026-01-19,completed
501086,1108,2026,4,2026-01-13,2026-01-19,completed
501087,1109,2026,4,2026-01-12,2026-01-19,completed
501088,1110,2026,4,2026-01-13,2026-01-19,completed
501089,1112,2026,4,2026-01-11,2026-01-19,completed
501090,1114,2026,4,2026-01-11,2026-01-19,completed
501091,1116,2026,4,2026-01-11,2026-01-19,completed
501092,1120,2026,4,2026-01-11,2026-01-19,completed
501093,1121,2026,4,2026-01-10,2026-01-19,completed
501094,1122,2026,4,2026-01-13,2026-01-19,completed
501095,1123,2026,4,2026-01-10,2026-01-19,completed
501096,1125,2026,4,2026-01-11,2026-01-19,completed
501097,1126,2026,4,2026-01-11,2026-01-19,cancelled
501098,1127,2026,4,2026-01-10,2026-01-19,failed
501099,1129,2026,4,2026-01-13,2026-01-19,failed
501100,1130,2026,4,2026-01-13,2026-01-19,completed
501101,1131,2026,4,2026-01-12,2026-01-19,completed
501102,1133,2026,4,2026-01-12,2026-01-19,completed
501103,1134,2026,4,2026-01-10,2026-01-19,completed
501104,1135,2026,4,2026-01-13,2026-01-19,completed
501105,1136,2026,4,2026-01-11,2026-01-19,completed
501106,1137,2026,4,2026-01-13,2026-01-19,completed
501107,1139,2026,4,2026-01-13,2026-01-19,completed
501108,1142,2026,4,2026-01-11,2026-01-19,completed
501109,1143,2026,4,2026-01-10,2026-01-19,completed
501110,1144,2026,4,2026-01-10,2026-01-19,completed
501111,1146,2026,4,2026-01-13,2026-01-19,completed
501112,1147,2026,4,2026-01-11,2026-01-19,completed
501113,1149,2026,4,2026-01-13,2026-01-19,completed
501114,1150,2026,4,2026-01-10,2026-01-19,completed
501115,1151,2026,4,2026-01-13,2026-01-19,completed
501116,1153,2026,4,2026-01-12,2026-01-19,completed
501117,1155,2026,4,2026-01-12,2026-01-19,completed
501118,1156,2026,4,2026-01-11,2026-01-19,completed
501119,1157,2026,4,2026-01-10,2026-01-19,completed
501120,1159,2026,4,2026-01-11,2026-01-19,completed
501121,1160,2026,4,2026-01-10,2026-01-19,completed
501122,1161,2026,4,2026-01-10,2026-01-19,completed
501123,1162,2026,4,2026-01-10,2026-01-19,completed
501124,1164,2026,4,2026-01-10,2026-01-19,completed
501125,1165,2026,4,2026-01-13,2026-01-19,completed
501126,1166,2026,4,2026-01-12,2026-01-19,completed
501127,1167,2026,4,2026-01-13,2026-01-19,completed
501128,1168,2026,4,2026-01-11,2026-01-19,completed
501129,1170,2026,4,2026-01-12,2026-01-19,completed
501130,1171,2026,4,2026-01-13,2026-01-19,completed
501131,1172,2026,4,2026-01-13,2026-01-19,completed
501132,1173,2026,4,2026-01-10,2026-01-19,completed
501133,1175,2026,4,2026-01-10,2026-01-19,completed
501134,1177,2026,4,2026-01-11,2026-01-19,completed
501135,1179,2026,4,2026-01-10,2026-01-19,completed
501136,1180,2026,4,2026-01-12,2026-01-19,completed
501137,1181,2026,4,2026-01-10,2026-01-19,completed
501138,1183,2026,4,2026-01-12,2026-01-19,completed
501139,1185,2026,4,2026-01-10,2026-01-19,completed
501140,1186,2026,4,2026-01-10,2026-01-19,completed
501141,1187,2026,4,2026-01-13,2026-01-19,completed
501142,1189,2026,4,2026-01-11,2026-01-19,completed
501143,1192,2026,4,2026-01-11,2026-01-19,completed
501144,1194,2026,4,2026-01-10,2026-01-19,failed
501145,1195,2026,4,2026-01-11,2026-01-19,completed
501146,1196,2026,4,2026-01-10,2026-01-19,completed
501147,1197,2026,4,2026-01-10,2026-01-19,completed
501148,1202,2026,4,2026-01-13,2026-01-19,completed
501149,1203,2026,4,2026-01-13,2026-01-19,completed
501150,1204,2026,4,2026-01-11,2026-01-19,completed
501151,1205,2026,4,2026-01-13,2026-01-19,cancelled
501152,1207,2026,4,2026-01-11,2026-01-19,completed
501153,1211,2026,4,2026-01-11,2026-01-19,completed
501154,1212,2026,4,2026-01-11,2026-01-19,completed
501155,1213,2026,4,2026-01-10,2026-01-19,completed
501156,1214,2026,4,2026-01-11,2026-01-19,completed
501157,1215,2026,4,2026-01-11,2026-01-19,completed
501158,1217,2026,4,2026-01-10,2026-01-19,completed
501159,1218,2026,4,2026-01-13,2026-01-19,completed
501160,1219,2026,4,2026-01-13,2026-01-19,completed
501161,1001,2026,5,2026-01-19,2026-01-26,completed
501162,1002,2026,5,2026-01-17,2026-01-26,completed
501163,1004,2026,5,2026-01-18,2026-01-26,completed
501164,1006,2026,5,2026-01-18,2026-01-26,completed
501165,1008,2026,5,2026-01-18,2026-01-26,completed
501166,1010,2026,5,2026-01-20,2026-01-26,completed
501167,1011,2026,5,2026-01-19,2026-01-26,completed
501168,1012,2026,5,2026-01-20,2026-01-26,completed
501169,1013,2026,5,2026-01-19,2026-01-26,completed
501170,1014,2026,5,2026-01-19,2026-01-26,completed
501171,1019,2026,5,2026-01-17,2026-01-26,completed
501172,1021,2026,5,2026-01-18,2026-01-26,completed
501173,1022,2026,5,2026-01-17,2026-01-26,completed
501174,1023,2026,5,2026-01-19,2026-01-26,completed
501175,1024,2026,5,2026-01-18,2026-01-26,completed
501176,1030,2026,5,2026-01-20,2026-01-26,completed
501177,1031,2026,5,2026-01-19,2026-01-26,completed
501178,1032,2026,5,2026-01-18,2026-01-26,completed
501179,1033,2026,5,2026-01-18,2026-01-26,completed
501180,1035,2026,5,2026-01-18,2026-01-26,completed
501181,1036,2026,5,2026-01-18,2026-01-26,completed
501182,1038,2026,5,2026-01-18,2026-01-26,completed
501183,1041,2026,5,2026-01-18,2026-01-26,completed
501184,1043,2026,5,2026-01-17,2026-01-26,completed
501185,1044,2026,5,2026-01-18,2026-01-26,completed
501186,1046,2026,5,2026-01-19,2026-01-26,completed
501187,1047,2026,5,2026-01-20,2026-01-26,failed
501188,1048,2026,5,2026-01-20,2026-01-26,completed
501189,1049,2026,5,2026-01-19,2026-01-26,completed
501190,1051,2026,5,2026-01-17,2026-01-26,completed
501191,1052,2026,5,2026-01-19,2026-01-26,completed
501192,1054,2026,5,2026-01-17,2026-01-26,completed
501193,1055,2026,5,2026-01-19,2026-01-26,completed
501194,1056,2026,5,2026-01-20,2026-01-26,completed
501195,1058,2026,5,2026-01-20,2026-01-26,completed
501196,1059,2026,5,2026-01-18,2026-01-26,completed
501197,1060,2026,5,2026-01-17,2026-01-26,completed
501198,1061,2026,5,2026-01-17,2026-01-26,completed
501199,1062,2026,5,2026-01-18,2026-01-26,completed
501200,1063,2026,5,2026-01-18,2026-01-26,completed
501201,1064,2026,5,2026-01-17,2026-01-26,completed
501202,1065,2026,5,2026-01-17,2026-01-26,completed
501203,1068,2026,5,2026-01-18,2026-01-26,completed
501204,1069,2026,5,2026-01-18,2026-01-26,completed
501205,1072,2026,5,2026-01-18,2026-01-26,completed
501206,1075,2026,5,2026-01-20,2026-01-26,completed
501207,1076,2026,5,2026-01-18,2026-01-26,completed
501208,1077,2026,5,2026-01-20,2026-01-26,completed
501209,1078,2026,5,2026-01-19,2026-01-26,completed
501210,1079,2026,5,2026-01-18,2026-01-26,completed
501211,1081,2026,5,2026-01-19,2026-01-26,completed
501212,1083,2026,5,2026-01-20,2026-01-26,completed
501213,1084,2026,5,2026-01-19,2026-01-26,completed
501214,1085,2026,5,2026-01-20,2026-01-26,completed
501215,1086,2026,5,2026-01-18,2026-01-26,completed
501216,1087,2026,5,2026-01-18,2026-01-26,completed
501217,1090,2026,5,2026-01-17,2026-01-26,completed
501218,1091,2026,5,2026-01-19,2026-01-26,completed
501219,1093,2026,5,2026-01-17,2026-01-26,completed
501220,1094,2026,5,2026-01-19,2026-01-26,completed
501221,1096,2026,5,2026-01-19,2026-01-26,completed
501222,1097,2026,5,2026-01-18,2026-01-26,completed
501223,1098,2026,5,2026-01-20,2026-01-26,completed
501224,1101,2026,5,2026-01-20,2026-01-26,completed
501225,1102,2026,5,2026-01-17,2026-01-26,completed
501226,1103,2026,5,2026-01-20,2026-01-26,completed
501227,1104,2026,5,2026-01-20,2026-01-26,completed
501228,1105,2026,5,2026-01-18,2026-01-26,completed
501229,1107,2026,5,2026-01-18,2026-01-26,completed
501230,1108,2026,5,2026-01-20,2026-01-26,completed
501231,1109,2026,5,2026-01-18,2026-01-26,completed
501232,1111,2026,5,2026-01-17,2026-01-26,cancelled
501233,1113,2026,5,2026-01-17,2026-01-26,completed
501234,1114,2026,5,2026-01-19,2026-01-26,completed
501235,1115,2026,5,2026-01-19,2026-01-26,completed
501236,1117,2026,5,2026-01-19,2026-01-26,failed
501237,1118,2026,5,2026-01-17,2026-01-26,completed
501238,1119,2026,5,2026-01-18,2026-01-26,completed
501239,1120,2026,5,2026-01-18,2026-01-26,completed
501240,1122,2026,5,2026-01-18,2026-01-26,completed
501241,1123,2026,5,2026-01-19,2026-01-26,completed
501242,1124,2026,5,2026-01-20,2026-01-26,completed
501243,1125,2026,5,2026-01-20,2026-01-26,cancelled
501244,1126,2026,5,2026-01-20,2026-01-26,completed
501245,1127,2026,5,2026-01-18,2026-01-26,completed
501246,1128,2026,5,2026-01-18,2026-01-26,completed
501247,1132,2026,5,2026-01-20,2026-01-26,completed
501248,1133,2026,5,2026-01-20,2026-01-26,completed
501249,1135,2026,5,2026-01-19,2026-01-26,completed
501250,1136,2026,5,2026-01-19,2026-01-26,completed
501251,1137,2026,5,2026-01-18,2026-01-26,completed
501252,1138,2026,5,2026-01-20,2026-01-26,completed
501253,1139,2026,5,2026-01-18,2026-01-26,completed
501254,1141,2026,5,2026-01-18,2026-01-26,cancelled
501255,1143,2026,5,2026-01-18,2026-01-26,cancelled
501256,1144,2026,5,2026-01-18,2026-01-26,completed
501257,1147,2026,5,2026-01-18,2026-01-26,completed
501258,1149,2026,5,2026-01-18,2026-01-26,completed
501259,1150,2026,5,2026-01-20,2026-01-26,completed
501260,1151,2026,5,2026-01-17,2026-01-26,completed
501261,1153,2026,5,2026-01-20,2026-01-26,completed
501262,1155,2026,5,2026-01-18,2026-01-26,completed
501263,1156,2026,5,2026-01-17,2026-01-26,completed
501264,1159,2026,5,2026-01-19,2026-01-26,completed
501265,1160,2026,5,2026-01-20,2026-01-26,cancelled
501266,1162,2026,5,2026-01-18,2026-01-26,completed
501267,1163,2026,5,2026-01-17,2026-01-26,completed
501268,1164,2026,5,2026-01-20,2026-01-26,completed
501269,1165,2026,5,2026-01-18,2026-01-26,cancelled
501270,1167,2026,5,2026-01-17,2026-01-26,completed
501271,1168,2026,5,2026-01-20,2026-01-26,completed
501272,1169,2026,5,2026-01-19,2026-01-26,completed
501273,1170,2026,5,2026-01-18,2026-01-26,completed
501274,1171,2026,5,2026-01-17,2026-01-26,completed
501275,1172,2026,5,2026-01-20,2026-01-26,completed
501276,1174,2026,5,2026-01-18,2026-01-26,completed
501277,1175,2026,5,2026-01-18,2026-01-26,completed
501278,1178,2026,5,2026-01-17,2026-01-26,completed
501279,1179,2026,5,2026-01-17,2026-01-26,completed
501280,1180,2026,5,2026-01-18,2026-01-26,cancelled
501281,1182,2026,5,2026-01-20,2026-01-26,completed
501282,1183,2026,5,2026-01-20,2026-01-26,completed
501283,1186,2026,5,2026-01-18,2026-01-26,completed
501284,1187,2026,5,2026-01-17,2026-01-26,completed
501285,1189,2026,5,2026-01-20,2026-01-26,completed
501286,1194,2026,5,2026-01-19,2026-01-26,completed
501287,1195,2026,5,2026-01-20,2026-01-26,failed
501288,1196,2026,5,2026-01-17,2026-01-26,completed
501289,1198,2026,5,2026-01-19,2026-01-26,cancelled
501290,1199,2026,5,2026-01-17,2026-01-26,completed
501291,1204,2026,5,2026-01-20,2026-01-26,completed
501292,1205,2026,5,2026-01-19,2026-01-26,completed
501293,1206,2026,5,2026-01-17,2026-01-26,completed
501294,1208,2026,5,2026-01-20,2026-01-26,completed
501295,1209,2026,5,2026-01-17,2026-01-26,completed
501296,1211,2026,5,2026-01-20,2026-01-26,completed
501297,1212,2026,5,2026-01-20,2026-01-26,completed
501298,1213,2026,5,2026-01-17,2026-01-26,completed
501299,1214,2026,5,2026-01-17,2026-01-26,completed
501300,1215,2026,5,2026-01-19,2026-01-26,cancelled
501301,1216,2026,5,2026-01-20,2026-01-26,completed
501302,1217,2026,5,2026-01-19,2026-01-26,completed
501303,1218,2026,5,2026-01-18,2026-01-26,failed
501304,1219,2026,5,2026-01-19,2026-01-26,completed
501305,1001,2026,6,2026-01-27,2026-02-02,completed
501306,1002,2026,6,2026-01-26,2026-02-02,completed
501307,1005,2026,6,2026-01-24,2026-02-02,completed
501308,1006,2026,6,2026-01-24,2026-02-02,completed
501309,1008,2026,6,2026-01-26,2026-02-02,completed
501310,1011,2026,6,2026-01-27,2026-02-02,completed
501311,1012,2026,6,2026-01-24,2026-02-02,completed
501312,1015,2026,6,2026-01-25,2026-02-02,completed
501313,1017,2026,6,2026-01-27,2026-02-02,completed
501314,1019,2026,6,2026-01-27,2026-02-02,completed
501315,1020,2026,6,2026-01-27,2026-02-02,completed
501316,1021,2026,6,2026-01-25,2026-02-02,completed
501317,1023,2026,6,2026-01-25,2026-02-02,completed
501318,1024,2026,6,2026-01-27,2026-02-02,completed
501319,1025,2026,6,2026-01-25,2026-02-02,completed
501320,1026,2026,6,2026-01-25,2026-02-02,completed
501321,1027,2026,6,2026-01-27,2026-02-02,completed
501322,1028,2026,6,2026-01-26,2026-02-02,completed
501323,1032,2026,6,2026-01-26,2026-02-02,completed
501324,1034,2026,6,2026-01-26,2026-02-02,completed
501325,1035,2026,6,2026-01-24,2026-02-02,completed
501326,1036,2026,6,2026-01-25,2026-02-02,completed
501327,1037,2026,6,2026-01-27,2026-02-02,completed
501328,1038,2026,6,2026-01-25,2026-02-02,completed
501329,1039,2026,6,2026-01-26,2026-02-02,completed
501330,1041,2026,6,2026-01-25,2026-02-02,completed
501331,1042,2026,6,2026-01-26,2026-02-02,completed
501332,1044,2026,6,2026-01-27,2026-02-02,completed
501333,1045,2026,6,2026-01-24,2026-02-02,completed
501334,1046,2026,6,2026-01-26,2026-02-02,completed
501335,1050,2026,6,2026-01-24,2026-02-02,completed
501336,1051,2026,6,2026-01-26,2026-02-02,completed
501337,1052,2026,6,2026-01-27,2026-02-02,completed
501338,1053,2026,6,2026-01-27,2026-02-02,completed
501339,1054,2026,6,2026-01-24,2026-02-02,completed
501340,1056,2026,6,2026-01-27,2026-02-02,completed
501341,1057,2026,6,2026-01-24,2026-02-02,completed
501342,1058,2026,6,2026-01-26,2026-02-02,completed
501343,1059,2026,6,2026-01-25,2026-02-02,completed
501344,1062,2026,6,2026-01-25,2026-02-02,completed
501345,1063,2026,6,2026-01-24,2026-02-02,completed
501346,1064,2026,6,2026-01-26,2026-02-02,completed
501347,1065,2026,6,2026-01-26,2026-02-02,cancelled
501348,1066,2026,6,2026-01-27,2026-02-02,completed
501349,1070,2026,6,2026-01-25,2026-02-02,completed
501350,1071,2026,6,2026-01-24,2026-02-02,completed
501351,1073,2026,6,2026-01-26,2026-02-02,completed
501352,1075,2026,6,2026-01-24,2026-02-02,completed
501353,1076,2026,6,2026-01-24,2026-02-02,completed
501354,1077,2026,6,2026-01-26,2026-02-02,completed
501355,1078,2026,6,2026-01-25,2026-02-02,completed
501356,1079,2026,6,2026-01-27,2026-02-02,completed
501357,1080,2026,6,2026-01-25,2026-02-02,completed
501358,1081,2026,6,2026-01-25,2026-02-02,completed
501359,1082,2026,6,2026-01-24,2026-02-02,cancelled
501360,1084,2026,6,2026-01-24,2026-02-02,completed
501361,1085,2026,6,2026-01-26,2026-02-02,completed
501362,1087,2026,6,2026-01-26,2026-02-02,completed
501363,1088,2026,6,2026-01-25,2026-02-02,completed
501364,1089,2026,6,2026-01-24,2026-02-02,completed
501365,1090,2026,6,2026-01-27,2026-02-02,completed
501366,1091,2026,6,2026-01-27,2026-02-02,completed
501367,1092,2026,6,2026-01-25,2026-02-02,completed
501368,1094,2026,6,2026-01-27,2026-02-02,completed
501369,1096,2026,6,2026-01-26,2026-02-02,completed
501370,1098,2026,6,2026-01-25,2026-02-02,completed
501371,1099,2026,6,2026-01-26,2026-02-02,completed
501372,1100,2026,6,2026-01-26,2026-02-02,cancelled
501373,1101,2026,6,2026-01-24,2026-02-02,completed
501374,1102,2026,6,2026-01-27,2026-02-02,completed
501375,1103,2026,6,2026-01-24,2026-02-02,completed
501376,1104,2026,6,2026-01-27,2026-02-02,completed
501377,1105,2026,6,2026-01-25,2026-02-02,completed
501378,1106,2026,6,2026-01-26,2026-02-02,completed
501379,1107,2026,6,2026-01-27,2026-02-02,completed
501380,1108,2026,6,2026-01-27,2026-02-02,completed
501381,1111,2026,6,2026-01-26,2026-02-02,completed
501382,1114,2026,6,2026-01-27,2026-02-02,completed
501383,1118,2026,6,2026-01-26,2026-02-02,completed
501384,1121,2026,6,2026-01-25,2026-02-02,completed
501385,1123,2026,6,2026-01-27,2026-02-02,completed
501386,1126,2026,6,2026-01-25,2026-02-02,completed
501387,1127,2026,6,2026-01-27,2026-02-02,completed
501388,1129,2026,6,2026-01-27,2026-02-02,failed
501389,1131,2026,6,2026-01-27,2026-02-02,completed
501390,1132,2026,6,2026-01-24,2026-02-02,cancelled
501391,1133,2026,6,2026-01-27,2026-02-02,completed
501392,1134,2026,6,2026-01-25,2026-02-02,completed
501393,1135,2026,6,2026-01-24,2026-02-02,completed
501394,1138,2026,6,2026-01-27,2026-02-02,completed
501395,1139,2026,6,2026-01-25,2026-02-02,completed
501396,1141,2026,6,2026-01-27,2026-02-02,cancelled
501397,1142,2026,6,2026-01-27,2026-02-02,completed
501398,1143,2026,6,2026-01-25,2026-02-02,completed
501399,1145,2026,6,2026-01-24,2026-02-02,completed
501400,1146,2026,6,2026-01-25,2026-02-02,completed
501401,1149,2026,6,2026-01-27,2026-02-02,completed
501402,1150,2026,6,2026-01-24,2026-02-02,completed
501403,1151,2026,6,2026-01-24,2026-02-02,completed
501404,1152,2026,6,2026-01-24,2026-02-02,completed
501405,1153,2026,6,2026-01-25,2026-02-02,completed
501406,1156,2026,6,2026-01-27,2026-02-02,completed
501407,1157,2026,6,2026-01-25,2026-02-02,cancelled
501408,1158,2026,6,2026-01-25,2026-02-02,cancelled
501409,1159,2026,6,2026-01-27,2026-02-02,completed
501410,1160,2026,6,2026-01-27,2026-02-02,completed
501411,1161,2026,6,2026-01-25,2026-02-02,completed
501412,1162,2026,6,2026-01-27,2026-02-02,completed
501413,1165,2026,6,2026-01-26,2026-02-02,completed
501414,1166,2026,6,2026-01-25,2026-02-02,cancelled
501415,1167,2026,6,2026-01-26,2026-02-02,completed
501416,1168,2026,6,2026-01-27,2026-02-02,completed
501417,1169,2026,6,2026-01-24,2026-02-02,completed
501418,1171,2026,6,2026-01-27,2026-02-02,completed
501419,1172,2026,6,2026-01-24,2026-02-02,completed
501420,1174,2026,6,2026-01-25,2026-02-02,completed
501421,1175,2026,6,2026-01-27,2026-02-02,failed
501422,1176,2026,6,2026-01-27,2026-02-02,cancelled
501423,1178,2026,6,2026-01-24,2026-02-02,completed
501424,1180,2026,6,2026-01-27,2026-02-02,completed
501425,1181,2026,6,2026-01-26,2026-02-02,completed
501426,1182,2026,6,2026-01-25,2026-02-02,completed
501427,1184,2026,6,2026-01-27,2026-02-02,completed
501428,1185,2026,6,2026-01-25,2026-02-02,cancelled
501429,1186,2026,6,2026-01-27,2026-02-02,completed
501430,1188,2026,6,2026-01-26,2026-02-02,completed
501431,1189,2026,6,2026-01-25,2026-02-02,completed
501432,1190,2026,6,2026-01-27,2026-02-02,completed
501433,1193,2026,6,2026-01-26,2026-02-02,completed
501434,1195,2026,6,2026-01-25,2026-02-02,completed
501435,1196,2026,6,2026-01-27,2026-02-02,completed
501436,1198,2026,6,2026-01-27,2026-02-02,completed
501437,1200,2026,6,2026-01-27,2026-02-02,completed
501438,1201,2026,6,2026-01-25,2026-02-02,completed
501439,1203,2026,6,2026-01-25,2026-02-02,completed
501440,1205,2026,6,2026-01-24,2026-02-02,completed
501441,1206,2026,6,2026-01-27,2026-02-02,completed
501442,1207,2026,6,2026-01-26,2026-02-02,completed
501443,1208,2026,6,2026-01-25,2026-02-02,completed
501444,1211,2026,6,2026-01-27,2026-02-02,completed
501445,1212,2026,6,2026-01-26,2026-02-02,completed
501446,1215,2026,6,2026-01-24,2026-02-02,completed
501447,1216,2026,6,2026-01-27,2026-02-02,completed
501448,1217,2026,6,2026-01-24,2026-02-02,completed
501449,1219,2026,6,2026-01-27,2026-02-02,completed
501450,1220,2026,6,2026-01-25,2026-02-02,completed
501451,1002,2026,7,2026-02-02,2026-02-09,completed
501452,1003,2026,7,2026-02-01,2026-02-09,completed
501453,1004,2026,7,2026-02-01,2026-02-09,completed
501454,1005,2026,7,2026-02-01,2026-02-09,completed
501455,1006,2026,7,2026-02-03,2026-02-09,completed
501456,1007,2026,7,2026-01-31,2026-02-09,completed
501457,1009,2026,7,2026-01-31,2026-02-09,completed
501458,1010,2026,7,2026-02-02,2026-02-09,completed
501459,1011,2026,7,2026-01-31,2026-02-09,completed
501460,1013,2026,7,2026-01-31,2026-02-09,completed
501461,1014,2026,7,2026-02-03,2026-02-09,completed
501462,1015,2026,7,2026-01-31,2026-02-09,completed
501463,1016,2026,7,2026-02-01,2026-02-09,completed
501464,1017,2026,7,2026-01-31,2026-02-09,completed
501465,1018,2026,7,2026-02-03,2026-02-09,completed
501466,1019,2026,7,2026-01-31,2026-02-09,completed
501467,1020,2026,7,2026-02-03,2026-02-09,completed
501468,1021,2026,7,2026-01-31,2026-02-09,completed
501469,1022,2026,7,2026-02-01,2026-02-09,completed
501470,1023,2026,7,2026-01-31,2026-02-09,completed
501471,1024,2026,7,2026-02-02,2026-02-09,completed
501472,1025,2026,7,2026-01-31,2026-02-09,completed
501473,1027,2026,7,2026-02-02,2026-02-09,completed
501474,1028,2026,7,2026-02-02,2026-02-09,completed
501475,1029,2026,7,2026-02-01,2026-02-09,completed
501476,1030,2026,7,2026-02-03,2026-02-09,completed
501477,1031,2026,7,2026-02-03,2026-02-09,completed
501478,1032,2026,7,2026-02-03,2026-02-09,completed
501479,1033,2026,7,2026-02-02,2026-02-09,completed
501480,1034,2026,7,2026-02-02,2026-02-09,completed
501481,1035,2026,7,2026-02-03,2026-02-09,completed
501482,1039,2026,7,2026-02-02,2026-02-09,completed
501483,1040,2026,7,2026-02-01,2026-02-09,completed
501484,1041,2026,7,2026-02-03,2026-02-09,completed
501485,1046,2026,7,2026-02-03,2026-02-09,completed
501486,1047,2026,7,2026-02-01,2026-02-09,completed
501487,1048,2026,7,2026-02-02,2026-02-09,completed
501488,1049,2026,7,2026-01-31,2026-02-09,completed
