order_line_id,order_id,recipe_id,quantity,unit_price_inc_vat
901993,500540,108,2,77.09
901994,500540,105,4,85.7
901995,500540,103,2,73.0
901996,500540,107,2,91.53
901997,500540,101,2,78.7
901998,500541,107,4,78.21
901999,500541,103,2,69.56
902000,500541,109,4,69.96
902001,500541,101,2,57.64
902002,500541,108,2,86.35
902003,500542,109,4,69.45
902004,500542,104,2,81.48
902005,500542,110,2,79.45
902006,500542,107,4,71.33
902007,500543,106,4,72.68
902008,500543,102,4,85.01
902009,500543,103,4,80.23
902010,500543,107,4,63.28
902011,500544,107,4,71.13
902012,500544,105,2,56.8
902013,500544,106,2,55.64
902014,500545,104,2,56.27
902015,500545,106,4,76.54
902016,500545,110,2,79.33
902017,500546,106,2,75.45
902018,500546,103,2,90.53
902019,500546,108,2,80.63
902020,500547,108,2,64.47
902021,500547,107,2,87.5
902022,500547,102,4,57.25
902023,500548,109,4,52.1
902024,500548,110,2,73.85
902025,500548,106,2,90.72
902026,500549,103,2,56.25
902027,500549,105,4,86.29
902028,500549,110,4,81.26
902029,500549,102,2,74.21
902030,500550,101,2,91.43
902031,500550,102,2,90.64
902032,500550,109,2,79.47
902033,500551,106,2,73.33
902034,500551,104,2,58.52
902035,500551,107,4,57.75
902036,500551,109,2,63.43
902037,500552,102,2,63.51
902038,500552,101,2,78.77
902039,500552,103,2,71.97
902040,500552,104,4,75.25
902041,500553,105,2,70.46
902042,500553,106,4,75.35
902043,500553,108,4,62.78
902044,500553,103,4,54.01
902045,500553,104,2,79.18
902046,500554,106,2,55.65
902047,500554,110,4,53.89
902048,500554,105,2,59.03
902049,500555,101,2,89.91
902050,500555,102,4,57.23
902051,500555,106,2,74.73
902052,500556,106,4,80.52
902053,500556,104,2,66.57
902054,500556,108,4,52.58
902055,500556,110,2,77.35
902056,500557,107,4,67.38
902057,500557,109,4,84.11
902058,500557,106,2,61.89
902059,500557,103,4,76.6
902060,500557,105,2,85.07
902061,500558,104,2,63.3
902062,500558,107,2,60.74
902063,500558,102,2,56.68
902064,500558,103,2,74.94
902065,500558,105,4,68.47
902066,500559,103,2,92.5
902067,500559,110,4,56.42
902068,500559,104,4,69.8
902069,500560,103,4,52.42
902070,500560,109,4,59.11
902071,500560,105,4,62.48
902072,500560,110,2,75.74
902073,500561,104,2,71.14
902074,500561,102,2,92.63
902075,500561,107,4,86.05
902076,500562,105,2,55.98
902077,500562,101,4,62.17
902078,500562,110,2,65.31
902079,500562,104,2,56.32
902080,500562,108,2,56.32
902081,500563,104,4,57.76
902082,500563,109,4,58.88
902083,500563,101,4,87.27
902084,500563,102,2,84.22
902085,500563,103,2,83.87
902086,500564,106,2,72.45
902087,500564,107,2,82.33
902088,500564,105,2,67.37
902089,500565,104,4,70.47
902090,500565,103,4,69.42
902091,500565,109,2,57.69
902092,500565,107,4,65.18
902093,500566,104,4,80.53
902094,500566,101,2,85.07
902095,500566,108,4,54.17
902096,500566,106,2,91.99
902097,500566,107,2,57.94
902098,500567,101,4,65.27
902099,500567,105,4,87.28
902100,500567,104,4,76.22
902101,500568,102,2,65.3
902102,500568,108,2,67.05
902103,500568,106,4,71.72
902104,500568,103,4,53.63
902105,500568,101,4,84.31
902106,500569,104,2,63.05
902107,500569,103,2,68.49
902108,500569,105,2,70.37
902109,500570,108,2,65.88
902110,500570,103,4,77.9
902111,500570,102,4,73.49
902112,500570,105,4,61.75
902113,500571,110,4,63.15
902114,500571,104,2,63.67
902115,500571,105,2,84.0
902116,500572,105,4,62.26
902117,500572,108,4,54.22
902118,500572,104,4,64.27
902119,500573,109,4,67.24
902120,500573,105,4,50.7
902121,500573,101,4,56.14
902122,500573,107,4,85.86
902123,500574,109,4,63.17
902124,500574,105,4,54.95
902125,500574,103,2,94.88
902126,500575,103,2,60.74
902127,500575,101,2,69.0
902128,500575,110,2,81.14
902129,500576,105,4,56.3
902130,500576,102,2,78.85
902131,500576,109,2,94.16
902132,500577,110,4,76.31
902133,500577,104,4,63.72
902134,500577,101,4,67.59
902135,500577,108,4,69.93
902136,500577,105,2,72.52
902137,500578,103,2,86.03
902138,500578,101,2,63.95
902139,500578,106,4,71.23
902140,500578,102,4,60.19
902141,500578,108,4,54.57
902142,500579,101,2,65.23
902143,500579,103,4,77.27
902144,500579,105,2,92.77
902145,500579,108,2,59.42
902146,500580,107,2,64.68
902147,500580,110,4,59.59
902148,500580,106,2,87.82
902149,500581,110,4,54.88
902150,500581,103,2,70.47
902151,500581,105,4,58.01
902152,500582,109,4,58.72
902153,500582,101,2,90.55
902154,500582,104,4,51.64
902155,500583,109,2,86.24
902156,500583,105,4,56.85
902157,500583,106,4,63.27
902158,500584,104,2,73.51
902159,500584,103,2,88.34
902160,500584,109,4,82.04
902161,500584,107,2,57.24
902162,500585,106,2,85.37
902163,500585,104,2,81.58
902164,500585,110,4,78.04
902165,500586,105,4,85.47
902166,500586,103,4,58.74
902167,500586,108,4,76.1
902168,500587,107,2,88.54
902169,500587,101,2,70.42
902170,500587,102,4,55.67
902171,500588,108,2,68.73
902172,500588,101,2,64.83
902173,500588,109,4,78.57
902174,500588,104,4,86.47
902175,500589,104,2,58.54
902176,500589,101,4,65.76
902177,500589,106,4,76.47
902178,500590,102,2,73.12
902179,500590,107,2,91.74
902180,500590,106,2,73.55
902181,500591,109,4,72.89
902182,500591,106,4,71.55
902183,500591,104,2,61.47
902184,500592,104,2,84.12
902185,500592,103,4,58.18
902186,500592,101,2,62.79
902187,500592,107,4,58.48
902188,500592,108,4,82.4
902189,500593,103,2,85.59
902190,500593,108,2,86.48
902191,500593,101,4,73.19
902192,500593,107,4,60.09
902193,500594,105,4,86.28
902194,500594,104,2,85.44
902195,500594,101,4,83.66
902196,500595,105,2,80.4
902197,500595,106,4,65.52
902198,500595,109,2,87.61
902199,500595,102,2,57.02
902200,500596,110,4,59.56
902201,500596,108,2,77.21
902202,500596,107,2,66.32
902203,500597,107,2,77.97
902204,500597,108,2,70.59
902205,500597,103,4,60.9
902206,500597,109,2,61.43
902207,500598,110,4,70.06
902208,500598,102,4,84.42
902209,500598,105,4,81.4
902210,500599,110,4,80.3
902211,500599,104,4,62.2
902212,500599,109,2,55.6
902213,500600,104,2,72.42
902214,500600,106,2,87.75
902215,500600,109,2,59.55
902216,500600,103,4,76.21
902217,500601,106,2,70.88
902218,500601,103,2,92.74
902219,500601,104,4,53.79
902220,500601,108,4,55.27
902221,500602,107,2,58.17
902222,500602,108,4,62.04
902223,500602,104,2,89.65
902224,500602,109,2,55.01
902225,500603,103,4,53.68
902226,500603,107,2,70.27
902227,500603,102,4,82.17
902228,500604,104,4,77.63
902229,500604,109,4,80.74
902230,500604,110,4,80.32
902231,500605,102,4,68.85
902232,500605,107,4,85.08
902233,500605,106,2,89.29
902234,500606,107,2,84.93
902235,500606,108,4,84.26
902236,500606,102,2,74.8
902237,500606,105,2,76.26
902238,500607,108,2,61.87
902239,500607,102,2,63.2
902240,500607,107,4,61.93
902241,500608,108,2,77.89
902242,500608,106,2,78.46
902243,500608,101,4,59.35
902244,500609,103,4,78.12
902245,500609,108,4,72.93
902246,500609,105,4,79.89
902247,500609,110,2,94.34
902248,500610,103,2,89.06
902249,500610,107,2,59.87
902250,500610,101,4,54.99
902251,500610,109,4,64.91
902252,500611,103,2,71.86
902253,500611,102,2,70.97
902254,500611,110,2,76.54
902255,500611,101,4,68.7
902256,500612,107,2,63.29
902257,500612,101,2,82.3
902258,500612,110,4,78.08
902259,500613,103,2,75.91
902260,500613,104,4,60.26
902261,500613,102,4,87.17
902262,500614,109,2,78.04
902263,500614,107,2,78.95
902264,500614,101,4,82.51
902265,500614,104,4,70.99
902266,500615,104,4,60.08
902267,500615,110,4,55.73
902268,500615,106,2,61.83
902269,500615,107,2,93.69
902270,500615,105,2,91.84
902271,500616,102,4,81.78
902272,500616,104,4,75.14
902273,500616,103,4,67.91
902274,500616,109,2,83.0
902275,500617,110,2,71.2
902276,500617,109,4,68.85
902277,500617,102,2,81.69
902278,500618,101,2,78.6
902279,500618,110,2,86.85
902280,500618,102,4,82.75
902281,500618,107,2,72.97
902282,500619,105,4,61.51
902283,500619,104,4,64.12
902284,500619,108,4,52.18
902285,500619,106,4,71.91
902286,500620,104,2,72.19
902287,500620,105,4,69.14
902288,500620,110,2,83.39
902289,500621,109,4,70.8
902290,500621,105,2,82.57
902291,500621,103,2,94.45
902292,500622,102,4,79.46
902293,500622,109,2,62.25
902294,500622,108,4,59.82
902295,500622,103,2,68.32
902296,500623,105,2,67.81
902297,500623,107,2,90.61
902298,500623,104,2,79.56
902299,500623,108,2,76.3
902300,500624,101,4,65.4
902301,500624,109,2,59.31
902302,500624,102,2,71.48
902303,500625,107,2,72.19
902304,500625,110,2,83.98
902305,500625,103,4,75.46
902306,500626,109,2,65.76
902307,500626,107,2,88.57
902308,500626,106,4,63.75
902309,500626,108,2,64.15
902310,500626,103,2,69.77
902311,500627,108,2,64.65
902312,500627,109,2,86.82
902313,500627,107,4,61.16
902314,500628,107,2,88.42
902315,500628,102,2,74.82
902316,500628,101,2,87.4
902317,500629,109,2,78.19
902318,500629,103,2,76.9
902319,500629,101,4,84.03
902320,500629,108,4,75.96
902321,500630,104,2,86.9
902322,500630,102,2,86.5
902323,500630,109,2,56.26
902324,500630,110,2,92.99
902325,500630,108,2,84.12
902326,500631,108,2,74.08
902327,500631,101,4,80.99
902328,500631,102,2,55.66
902329,500632,104,4,83.56
902330,500632,106,2,62.06
902331,500632,105,2,82.18
902332,500632,108,2,77.82
902333,500633,110,4,72.64
902334,500633,108,4,62.91
902335,500633,102,2,57.86
902336,500633,104,2,81.47
902337,500633,106,4,87.28
902338,500634,101,4,83.08
902339,500634,105,2,58.79
902340,500634,104,2,91.6
902341,500634,103,4,54.01
902342,500635,105,4,83.12
902343,500635,110,4,56.04
902344,500635,109,4,52.48
902345,500636,102,4,51.55
902346,500636,101,4,81.9
902347,500636,106,4,84.49
902348,500637,108,4,79.44
902349,500637,107,4,59.07
902350,500637,104,4,68.2
902351,500638,102,4,55.44
902352,500638,104,2,55.05
902353,500638,108,2,66.71
902354,500638,110,4,53.14
902355,500638,101,4,69.4
902356,500639,106,2,62.04
902357,500639,103,4,66.72
902358,500639,104,4,63.73
902359,500640,106,2,70.26
902360,500640,109,2,85.93
902361,500640,110,2,94.35
902362,500641,102,4,71.47
902363,500641,110,4,73.23
902364,500641,109,4,73.68
902365,500641,108,4,67.19
902366,500641,101,2,69.05
902367,500642,107,2,71.0
902368,500642,104,4,56.95
902369,500642,103,2,71.94
902370,500642,102,2,59.38
902371,500643,106,2,72.59
902372,500643,105,4,73.05
902373,500643,108,4,51.07
902374,500643,107,4,62.76
902375,500643,109,4,76.71
902376,500644,101,4,72.18
902377,500644,105,2,68.15
902378,500644,106,2,68.12
902379,500645,109,2,82.54
902380,500645,110,2,82.05
902381,500645,106,4,55.83
902382,500645,104,2,63.24
902383,500646,107,4,57.53
902384,500646,104,2,80.81
902385,500646,109,2,78.31
902386,500646,110,2,73.16
902387,500647,105,2,76.02
902388,500647,106,2,89.56
902389,500647,102,2,74.18
902390,500648,102,2,66.7
902391,500648,109,4,62.18
902392,500648,108,4,79.82
902393,500648,107,2,90.09
902394,500649,107,4,67.67
902395,500649,102,4,81.15
902396,500649,106,4,67.82
902397,500649,101,2,66.71
902398,500649,105,2,94.82
902399,500650,106,2,79.36
902400,500650,102,4,60.63
902401,500650,110,2,83.48
902402,500650,105,2,67.63
902403,500650,104,2,66.13
902404,500651,102,4,51.87
902405,500651,101,2,58.05
902406,500651,105,4,52.24
902407,500651,108,2,69.1
902408,500652,109,2,76.27
902409,500652,110,2,64.04
902410,500652,105,2,62.75
902411,500652,102,4,77.88
902412,500653,106,2,67.08
902413,500653,104,4,80.57
902414,500653,110,2,64.83
902415,500654,110,4,61.55
902416,500654,104,4,53.52
902417,500654,101,2,68.95
902418,500654,108,4,57.65
902419,500655,103,4,52.89
902420,500655,109,2,65.0
902421,500655,106,4,63.77
902422,500655,105,4,72.92
902423,500656,103,2,59.36
902424,500656,110,2,59.59
902425,500656,108,4,56.78
902426,500657,109,4,52.87
902427,500657,110,4,52.55
902428,500657,108,4,62.02
902429,500658,999,4,67.14
902430,500658,110,2,75.12
902431,500658,101,4,68.9
902432,500658,107,2,56.37
902433,500659,109,4,55.2
902434,500659,107,2,94.82
902435,500659,102,2,81.03
902436,500660,107,2,76.47
902437,500660,103,2,84.12
902438,500660,106,4,54.59
902439,500660,110,2,59.55
902440,500660,109,4,77.24
902441,500661,108,2,69.67
902442,500661,110,4,51.05
902443,500661,106,4,80.23
902444,500661,104,4,67.89
902445,500662,109,2,85.78
902446,500662,104,4,76.32
902447,500662,107,4,74.65
902448,500663,102,2,89.61
902449,500663,110,4,69.84
902450,500663,106,2,87.21
902451,500664,110,2,64.14
902452,500664,104,4,63.93
902453,500664,109,4,70.8
902454,500665,103,2,84.42
902455,500665,102,2,92.58
902456,500665,106,2,76.94
902457,500665,104,2,76.94
902458,500666,103,4,82.44
902459,500666,104,2,63.6
902460,500666,102,4,83.02
902461,500667,103,2,82.35
902462,500667,105,4,74.57
902463,500667,102,2,86.92
902464,500667,108,4,66.49
902465,500668,103,2,68.27
902466,500668,106,4,72.24
902467,500668,102,4,74.36
902468,500669,106,4,66.58
902469,500669,103,2,61.09
902470,500669,105,4,57.56
902471,500669,108,4,65.38
902472,500669,109,4,79.92
902473,500670,110,2,69.43
902474,500670,107,2,66.23
902475,500670,103,4,68.3
902476,500670,109,4,59.77
902477,500670,104,4,69.74
902478,500671,105,2,91.54
902479,500671,106,4,58.43
902480,500671,102,2,88.92
902481,500672,105,4,66.73
902482,500672,109,2,77.85
902483,500672,110,2,65.4
902484,500673,107,2,91.88
902485,500673,104,4,57.9
902486,500673,108,2,85.65
902487,500673,110,4,74.55
902488,500673,109,4,80.49
902489,500674,103,4,85.84
902490,500674,107,4,64.13
902491,500674,101,2,89.04
902492,500675,103,4,66.54
902493,500675,104,2,65.63
902494,500675,110,2,66.91
902495,500675,102,2,57.75
902496,500676,103,2,74.0
902497,500676,106,4,61.61
902498,500676,104,2,73.74
902499,500676,105,2,67.47
902500,500677,108,4,86.6
902501,500677,101,4,67.55
902502,500677,109,2,64.51
902503,500678,107,4,53.97
902504,500678,103,4,71.5
902505,500678,106,2,75.91
902506,500679,104,4,53.58
902507,500679,108,4,57.24
902508,500679,103,4,86.8
902509,500680,102,4,66.72
902510,500680,108,4,81.31
902511,500680,106,2,67.5
902512,500681,106,2,76.54
902513,500681,102,2,61.67
902514,500681,109,2,68.45
902515,500681,108,2,67.53
902516,500682,103,2,89.17
902517,500682,101,2,92.97
902518,500682,108,2,55.05
902519,500682,104,2,78.04
902520,500682,107,2,72.44
902521,500683,109,4,84.66
902522,500683,106,2,80.81
902523,500683,102,4,79.51
902524,500684,102,4,74.16
902525,500684,106,4,86.79
902526,500684,101,2,57.48
902527,500684,107,4,77.55
902528,500684,105,4,74.72
902529,500685,108,2,86.0
902530,500685,101,4,59.9
902531,500685,105,2,82.1
902532,500685,103,4,55.64
902533,500685,110,2,68.7
902534,500686,108,2,78.06
902535,500686,101,2,90.64
902536,500686,107,2,67.2
902537,500687,110,2,57.28
902538,500687,109,4,54.05
902539,500687,107,2,70.99
902540,500687,101,2,66.19
902541,500687,104,2,93.5
902542,500688,106,2,94.99
902543,500688,109,4,85.83
902544,500688,102,4,74.87
902545,500688,105,2,77.16
902546,500688,104,4,51.64
902547,500689,109,2,73.89
902548,500689,102,4,57.72
902549,500689,108,4,68.16
902550,500689,103,2,91.9
902551,500690,103,4,64.06
902552,500690,104,4,62.8
902553,500690,101,2,59.54
902554,500690,102,4,79.91
902555,500690,105,4,55.53
902556,500691,106,4,65.85
902557,500691,110,2,61.25
902558,500691,103,4,76.32
902559,500692,101,2,57.21
902560,500692,107,2,82.39
902561,500692,104,2,79.5
902562,500693,109,2,84.76
902563,500693,105,2,66.48
902564,500693,102,4,85.14
902565,500693,103,2,93.48
902566,500694,101,4,85.33
902567,500694,103,2,63.55
902568,500694,104,2,66.78
902569,500695,104,4,81.59
902570,500695,106,4,63.88
902571,500695,110,2,62.97
902572,500695,101,2,56.37
902573,500695,105,4,68.46
902574,500696,110,2,56.53
902575,500696,102,4,57.29
902576,500696,109,4,60.48
902577,500697,105,2,59.74
902578,500697,110,4,62.8
902579,500697,107,2,71.0
902580,500697,104,2,67.11
902581,500698,103,4,64.86
902582,500698,109,4,53.64
902583,500698,110,2,73.54
902584,500698,108,4,55.45
902585,500698,104,4,65.36
902586,500699,107,2,56.93
902587,500699,105,4,74.24
902588,500699,104,2,60.54
902589,500699,109,2,76.92
902590,500699,110,4,60.08
902591,500700,105,2,71.19
902592,500700,103,4,83.59
902593,500700,101,2,88.62
902594,500700,106,2,91.52
902595,500700,107,4,67.81
902596,500701,102,4,63.37
902597,500701,105,2,73.46
902598,500701,104,4,86.11
902599,500702,106,2,66.02
902600,500702,105,2,92.33
902601,500702,107,2,69.74
902602,500703,101,2,91.73
902603,500703,107,2,73.94
902604,500703,104,2,78.58
902605,500703,108,4,56.12
902606,500704,108,2,81.45
902607,500704,103,2,72.9
902608,500704,102,4,74.68
902609,500705,109,4,58.43
902610,500705,110,2,68.46
902611,500705,102,2,71.49
902612,500705,108,4,79.81
902613,500706,107,4,58.64
902614,500706,106,4,65.07
902615,500706,103,4,79.03
902616,500707,101,4,66.25
902617,500707,107,4,67.53
902618,500707,105,2,83.19
902619,500708,105,4,53.4
902620,500708,107,4,85.96
902621,500708,103,2,70.2
902622,500709,102,2,65.46
902623,500709,105,4,74.49
902624,500709,103,2,78.91
902625,500710,106,4,87.05
902626,500710,101,4,67.58
902627,500710,110,2,78.59
902628,500711,104,4,57.75
902629,500711,110,4,65.8
902630,500711,103,4,71.5
902631,500712,106,2,55.35
902632,500712,110,2,72.94
902633,500712,108,4,64.87
902634,500713,103,4,67.41
902635,500713,101,2,92.74
902636,500713,102,4,70.31
902637,500713,106,2,72.36
902638,500714,107,2,80.22
902639,500714,110,4,83.26
902640,500714,109,2,71.11
902641,500714,104,2,79.27
902642,500715,106,2,62.0
902643,500715,103,2,87.61
902644,500715,101,4,56.76
902645,500716,104,2,68.65
902646,500716,107,4,60.65
902647,500716,106,2,86.94
902648,500716,102,2,55.08
902649,500717,101,4,72.65
902650,500717,110,2,63.98
902651,500717,107,2,82.26
902652,500718,105,4,73.99
902653,500718,107,2,89.52
902654,500718,102,2,67.92
902655,500718,110,4,51.44
902656,500719,103,2,63.53
902657,500719,107,4,53.41
902658,500719,102,2,61.98
902659,500719,106,2,56.84
902660,500720,102,2,94.12
902661,500720,103,2,67.33
902662,500720,104,4,69.73
902663,500721,106,4,70.28
902664,500721,104,4,53.53
902665,500721,107,2,93.32
902666,500721,109,4,72.15
902667,500722,107,2,81.39
902668,500722,103,4,61.37
902669,500722,102,2,93.86
902670,500722,108,2,65.58
902671,500722,110,2,92.54
902672,500723,107,2,61.71
902673,500723,102,2,75.5
902674,500723,109,2,67.05
902675,500723,108,2,56.34
902676,500723,110,4,52.59
902677,500724,107,4,81.67
902678,500724,102,4,79.43
902679,500724,108,2,91.6
902680,500724,106,4,61.43
902681,500724,105,2,69.2
902682,500725,108,4,52.49
902683,500725,102,4,84.47
902684,500725,103,2,61.97
902685,500725,106,4,68.95
902686,500726,109,4,60.54
902687,500726,108,2,91.79
902688,500726,106,2,55.5
902689,500726,107,4,64.68
902690,500727,107,2,94.98
902691,500727,102,4,70.36
902692,500727,103,4,65.81
902693,500727,105,4,85.03
902694,500728,101,2,80.0
902695,500728,103,2,59.62
902696,500728,105,2,59.59
902697,500729,109,4,74.29
902698,500729,105,2,71.2
902699,500729,106,2,57.3
902700,500730,107,2,84.46
902701,500730,108,4,83.22
902702,500730,110,2,76.99
902703,500731,110,2,87.46
902704,500731,107,4,82.1
902705,500731,109,2,73.44
902706,500732,107,4,85.64
902707,500732,110,4,78.09
902708,500732,104,4,71.49
902709,500732,106,2,59.04
902710,500733,109,4,60.0
902711,500733,104,2,61.07
902712,500733,102,2,78.52
902713,500733,101,2,70.94
902714,500734,104,4,71.41
902715,500734,101,2,70.61
902716,500734,107,4,62.4
902717,500734,110,2,56.04
902718,500735,103,2,82.99
902719,500735,105,2,72.25
902720,500735,102,2,55.81
902721,500735,109,4,85.99
902722,500735,110,2,59.2
902723,500736,106,2,82.32
902724,500736,108,4,53.29
902725,500736,105,4,64.39
902726,500737,108,4,61.44
902727,500737,106,2,79.86
902728,500737,107,2,89.49
902729,500738,109,2,62.73
902730,500738,102,2,93.52
902731,500738,106,2,86.24
902732,500738,107,2,94.82
902733,500738,101,2,84.59
902734,500739,102,2,89.49
902735,500739,103,4,70.33
902736,500739,108,4,68.58
902737,500739,105,2,93.5
902738,500739,109,2,84.9
902739,500740,105,2,69.62
902740,500740,101,4,76.16
902741,500740,108,2,59.49
902742,500741,109,4,85.54
902743,500741,102,4,76.29
902744,500741,108,4,71.07
902745,500741,106,2,78.74
902746,500742,103,4,54.8
902747,500742,110,2,89.0
902748,500742,107,4,53.63
902749,500743,109,4,55.91
902750,500743,104,2,82.36
902751,500743,110,4,57.08
902752,500744,105,2,56.71
902753,500744,106,2,55.24
902754,500744,101,4,79.83
902755,500744,107,4,67.5
902756,500744,108,2,84.76
902757,500745,103,4,57.45
902758,500745,110,2,67.64
902759,500745,101,2,73.66
902760,500745,105,2,59.14
902761,500746,101,2,81.03
902762,500746,104,4,52.79
902763,500746,102,4,55.94
902764,500746,109,2,87.21
902765,500747,110,2,94.12
902766,500747,108,2,69.27
902767,500747,102,2,91.41
902768,500747,105,2,63.26
902769,500748,110,2,81.45
902770,500748,103,4,56.36
902771,500748,102,4,53.46
902772,500749,101,2,89.07
902773,500749,103,4,54.17
902774,500749,105,2,80.11
902775,500749,107,4,63.86
902776,500749,104,2,59.04
902777,500750,110,2,91.52
902778,500750,107,4,67.86
902779,500750,102,4,73.62
902780,500751,101,2,83.95
902781,500751,106,2,63.75
902782,500751,107,4,73.1
902783,500752,103,4,52.45
902784,500752,101,2,67.97
902785,500752,107,4,65.23
902786,500753,101,4,80.52
902787,500753,105,4,64.36
902788,500753,102,4,76.0
902789,500753,110,4,66.4
902790,500753,106,2,85.74
902791,500754,108,4,50.6
902792,500754,105,2,73.44
902793,500754,101,4,77.44
902794,500755,106,2,69.46
902795,500755,103,4,80.97
902796,500755,101,4,55.19
902797,500756,103,4,69.1
902798,500756,108,4,74.6
902799,500756,107,4,51.65
902800,500756,104,2,77.1
902801,500757,103,4,81.66
902802,500757,101,2,94.39
902803,500757,105,4,70.76
902804,500757,110,2,86.65
902805,500758,105,4,81.26
902806,500758,102,4,54.13
902807,500758,108,2,65.17
902808,500759,103,2,86.7
902809,500759,107,4,86.3
902810,500759,106,2,88.87
902811,500759,104,4,87.13
902812,500760,102,4,87.27
902813,500760,107,2,78.43
902814,500760,110,2,57.62
902815,500760,109,2,59.16
902816,500760,105,4,51.1
902817,500761,106,2,92.56
902818,500761,104,2,84.68
902819,500761,107,4,59.92
902820,500762,102,2,73.94
902821,500762,107,4,71.7
902822,500762,109,2,89.13
902823,500762,101,4,63.68
902824,500763,106,2,91.62
902825,500763,108,2,92.36
902826,500763,105,2,92.28
902827,500764,107,4,68.55
902828,500764,106,4,69.78
902829,500764,105,4,80.13
902830,500764,103,2,62.33
902831,500765,110,4,60.47
902832,500765,102,2,85.84
902833,500765,108,2,80.16
902834,500765,105,4,63.45
902835,500765,109,2,61.89
902836,500766,104,4,84.99
902837,500766,101,4,66.08
902838,500766,110,2,63.7
902839,500766,109,2,71.3
902840,500767,102,4,67.69
902841,500767,110,2,64.32
902842,500767,107,4,62.06
902843,500767,108,4,83.94
902844,500767,101,2,68.99
902845,500768,110,4,80.98
902846,500768,108,4,64.9
902847,500768,107,2,55.8
902848,500768,104,2,77.79
902849,500768,105,2,71.83
902850,500769,101,4,69.46
902851,500769,107,4,64.16
902852,500769,108,2,58.92
902853,500770,110,4,80.61
902854,500770,107,4,72.94
902855,500770,105,2,63.98
902856,500771,104,4,51.13
902857,500771,110,4,79.2
902858,500771,108,2,67.75
902859,500772,103,2,59.43
902860,500772,102,4,87.31
902861,500772,101,2,61.76
902862,500772,104,2,89.56
902863,500773,106,4,52.91
902864,500773,101,2,55.14
902865,500773,104,4,62.51
902866,500773,109,4,66.19
902867,500774,103,2,79.84
902868,500774,101,2,60.87
902869,500774,107,2,79.17
902870,500774,109,4,59.76
902871,500774,105,4,52.85
902872,500775,107,2,71.33
902873,500775,101,2,93.94
902874,500775,110,4,67.62
902875,500776,105,4,57.92
902876,500776,110,4,62.17
902877,500776,108,2,91.28
902878,500776,101,4,56.63
902879,500776,102,4,75.28
902880,500777,102,2,65.81
902881,500777,106,2,76.71
902882,500777,109,2,92.25
902883,500778,107,2,87.34
902884,500778,105,4,77.74
902885,500778,110,4,64.99
902886,500778,102,2,59.42
902887,500779,105,4,61.7
902888,500779,109,4,58.77
902889,500779,101,2,60.61
902890,500780,103,2,57.29
902891,500780,104,4,67.2
902892,500780,102,2,92.68
902893,500781,107,2,58.59
902894,500781,101,4,65.95
902895,500781,110,4,75.32
902896,500781,102,4,58.9
902897,500781,106,2,69.38
902898,500782,104,4,53.1
902899,500782,107,4,86.09
902900,500782,102,4,50.96
902901,500782,108,2,56.51
902902,500783,105,4,53.62
902903,500783,106,4,56.97
902904,500783,107,4,76.3
902905,500783,103,4,63.31
902906,500783,101,4,63.25
902907,500784,103,2,63.61
902908,500784,110,2,82.74
902909,500784,105,4,54.7
902910,500784,109,4,65.61
902911,500784,101,2,55.04
902912,500785,103,2,62.04
902913,500785,101,4,84.12
902914,500785,107,2,76.55
902915,500786,110,2,90.35
902916,500786,109,4,77.57
902917,500786,103,4,67.21
902918,500787,108,4,51.98
902919,500787,101,2,64.85
902920,500787,103,4,83.34
902921,500787,105,2,88.85
902922,500788,101,2,59.2
902923,500788,105,4,79.97
902924,500788,108,4,56.53
902925,500789,105,2,77.22
902926,500789,104,2,56.26
902927,500789,106,4,58.18
902928,500790,108,4,55.72
902929,500790,101,4,57.22
902930,500790,102,4,86.91
902931,500790,106,4,83.83
902932,500791,102,2,64.39
902933,500791,107,4,86.32
902934,500791,110,2,87.4
902935,500792,109,4,63.56
902936,500792,107,4,78.74
902937,500792,102,4,79.26
902938,500793,104,2,83.16
902939,500793,110,2,62.94
902940,500793,108,4,64.57
902941,500793,107,2,75.94
902942,500794,102,2,89.13
902943,500794,109,2,64.73
902944,500794,108,2,62.79
902945,500794,103,4,64.65
902946,500795,109,2,67.56
902947,500795,108,4,87.2
902948,500795,103,4,79.07
902949,500796,104,4,72.68
902950,500796,105,2,87.45
902951,500796,106,2,74.14
902952,500797,109,4,73.94
902953,500797,106,4,84.82
902954,500797,105,4,85.89
902955,500797,108,2,93.08
902956,500798,106,2,88.82
902957,500798,103,4,68.88
902958,500798,110,2,82.84
902959,500799,103,2,82.48
902960,500799,104,2,71.74
902961,500799,105,2,90.85
902962,500800,106,4,61.88
902963,500800,110,4,77.41
902964,500800,107,2,76.79
902965,500801,103,4,58.76
902966,500801,107,4,70.88
902967,500801,110,2,68.98
902968,500802,104,2,83.72
902969,500802,105,4,79.49
902970,500802,106,2,63.08
902971,500803,105,4,50.95
902972,500803,101,4,65.98
902973,500803,103,4,85.79
902974,500803,108,4,53.36
902975,500804,108,4,66.27
902976,500804,104,2,55.66
902977,500804,103,2,93.16
902978,500805,109,2,68.61
902979,500805,102,4,66.96
902980,500805,110,2,72.19
902981,500806,110,4,53.73
902982,500806,106,4,69.94
902983,500806,105,2,68.79
902984,500807,103,4,78.2
902985,500807,102,2,63.25
902986,500807,105,4,77.78
902987,500807,108,2,76.06
902988,500808,101,4,58.61
902989,500808,104,2,81.53
